run_id,timestamp,network,scenario,contract,function_name,concurrency,tx_per_user,tps_avg,tps_peak,p50_ms,p95_ms,success_rate
RUN_0385,2024-01-21 11:35:59.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,55,10,462.61,562.5333245478365,156,256,0.8063
RUN_0386,2024-07-31 16:19:53.072249,Sepolia,Heavy Load,SmartTourismToken,transferToken,85,17,39.68,79.59825227232886,263,345,0.9741
RUN_0387,2024-06-14 16:15:19.072249,Goerli,Light Load,SmartTourismToken,transferToken,86,6,113.96,158.7187369349632,263,402,0.8905
RUN_0388,2023-10-13 15:21:48.072249,Polygon,Light Load,SmartTourismToken,mintToken,62,11,189.88,278.6194643376125,455,616,0.8717
RUN_0389,2024-01-16 22:06:25.072249,Sepolia,Mixed,SmartReservation,cancelTour,60,14,267.83,345.04027770905395,80,151,0.8697
RUN_0390,2024-05-26 05:08:02.072249,Sepolia,Mixed,SmartReservation,transferToken,14,13,192.32,282.2345430903915,333,491,0.9243
RUN_0391,2024-08-28 20:41:43.072249,Goerli,Light Load,SmartTourismToken,mintToken,6,5,320.87,383.91745600146714,292,349,0.8354
RUN_0392,2025-06-15 11:27:11.072249,Polygon,Heavy Load,SmartReservation,bookTour,61,18,193.08,228.84603064309704,211,352,0.8121
RUN_0393,2024-01-15 09:52:16.072249,Polygon,Light Load,SmartTourismToken,bookTour,23,14,472.61,543.3790373522173,74,134,0.8152
RUN_0394,2024-11-10 10:56:41.072249,Goerli,Heavy Load,SmartReservation,bookTour,65,11,44.74,86.30971064972891,320,470,0.8014
RUN_0395,2024-02-11 05:16:25.072249,Polygon,Heavy Load,SmartReservation,cancelTour,44,2,273.78,297.8174143655988,389,527,0.9145
RUN_0396,2024-02-10 13:56:24.072249,Polygon,Mixed,SmartReservation,mintToken,57,10,498.83,527.7230403004,54,186,0.8781
RUN_0397,2023-09-03 11:09:05.072249,Sepolia,Light Load,SmartReservation,cancelTour,97,9,461.14,524.3715349934917,114,309,0.9063
RUN_0398,2024-06-14 19:01:56.072249,Polygon,Mixed,SmartTourismToken,transferToken,98,17,119.65,142.29050758673336,467,556,0.8853
RUN_0399,2023-11-22 09:48:21.072249,Sepolia,Heavy Load,SmartReservation,transferToken,43,9,441.86,477.2053700946166,375,516,0.9094
RUN_0400,2025-01-29 14:00:08.072249,Sepolia,Heavy Load,SmartTourismToken,transferToken,35,15,497.78,559.437885530232,83,207,0.9669
RUN_0401,2023-11-10 22:50:32.072249,Goerli,Heavy Load,SmartReservation,transferToken,34,19,228.19,326.4435787779989,320,475,0.9909
RUN_0402,2025-07-02 13:28:54.072249,Sepolia,Mixed,SmartReservation,cancelTour,88,18,193.71,277.3248119870863,333,528,0.8864
RUN_0403,2025-02-23 15:25:37.072249,Sepolia,Light Load,SmartTourismToken,mintToken,51,15,139.91,203.3296178141196,59,241,0.8742
RUN_0404,2025-01-04 20:17:05.072249,Polygon,Mixed,SmartReservation,cancelTour,24,19,488.18,551.7122856385595,193,351,0.9918
RUN_0405,2024-02-22 07:43:02.072249,Polygon,Light Load,SmartTourismToken,transferToken,5,16,96.89,102.30653495966656,346,459,0.9579
RUN_0406,2024-06-15 18:40:31.072249,Goerli,Heavy Load,SmartTourismToken,cancelTour,91,20,172.04,258.5242520537011,94,169,0.8916
RUN_0407,2024-11-02 08:15:04.072249,Goerli,Light Load,SmartTourismToken,transferToken,90,4,55.5,115.09453301433736,429,532,0.9558
RUN_0408,2024-09-18 18:08:44.072249,Sepolia,Heavy Load,SmartTourismToken,mintToken,54,20,22.31,109.42686243409615,96,178,0.8153
RUN_0409,2024-06-19 18:17:41.072249,Polygon,Light Load,SmartReservation,transferToken,8,19,493.22,530.8257357771452,465,574,0.8665
RUN_0410,2025-03-06 22:49:01.072249,Polygon,Light Load,SmartTourismToken,mintToken,54,3,97.99,180.80749913833677,448,517,0.983
RUN_0411,2023-11-09 05:51:19.072249,Polygon,Mixed,SmartTourismToken,cancelTour,40,16,182.19,210.1499828189725,392,479,0.9689
RUN_0412,2025-05-17 01:57:53.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,94,20,26.07,105.15559792887086,425,502,0.9291
RUN_0413,2025-05-10 00:14:43.072249,Polygon,Light Load,SmartTourismToken,transferToken,38,11,12.73,59.93821824248424,406,577,0.9938
RUN_0414,2025-03-27 05:19:44.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,55,4,71.83,131.31428599804127,320,460,0.9099
RUN_0415,2025-04-03 05:19:01.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,35,14,85.08,119.28188801002162,82,269,0.8702
RUN_0416,2023-08-30 21:41:56.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,79,14,268.73,365.75848524151775,448,618,0.9124
RUN_0417,2024-12-13 22:23:50.072249,Goerli,Light Load,SmartTourismToken,transferToken,53,19,126.86,136.22229785763827,148,272,0.8268
RUN_0418,2024-06-24 19:26:01.072249,Polygon,Light Load,SmartReservation,bookTour,29,17,97.8,175.62993025796692,121,214,0.9422
RUN_0419,2024-10-29 21:55:41.072249,Polygon,Light Load,SmartTourismToken,cancelTour,49,12,419.08,460.72792003993055,282,477,0.977
RUN_0420,2024-09-09 20:30:07.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,87,20,303.19,313.1044000702075,348,484,0.9797
RUN_0421,2023-08-14 18:32:12.072249,Goerli,Mixed,SmartReservation,cancelTour,71,16,245.94,301.4201819484477,471,621,0.8868
RUN_0422,2023-11-23 03:46:38.072249,Goerli,Mixed,SmartTourismToken,bookTour,74,17,60.17,98.8710596828468,361,532,0.9845
RUN_0423,2024-04-13 16:40:53.072249,Goerli,Light Load,SmartTourismToken,cancelTour,5,14,313.53,346.7914430297106,234,370,0.9021
RUN_0424,2024-09-28 23:46:34.072249,Goerli,Light Load,SmartReservation,cancelTour,61,8,406.33,461.69305237134137,239,393,0.8762
RUN_0425,2024-02-14 20:28:48.072249,Polygon,Light Load,SmartTourismToken,cancelTour,18,8,430.67,438.9461372761412,163,327,0.8622
RUN_0426,2023-10-30 05:34:27.072249,Goerli,Mixed,SmartTourismToken,bookTour,3,15,121.01,218.45885377826434,53,121,0.9285
RUN_0427,2024-05-16 12:16:02.072249,Polygon,Mixed,SmartReservation,mintToken,24,8,234.46,295.3874308309067,420,504,0.8318
RUN_0428,2024-04-10 12:01:25.072249,Goerli,Heavy Load,SmartReservation,cancelTour,43,12,384.68,450.7874795935579,339,487,0.8155
RUN_0429,2023-10-15 10:36:38.072249,Sepolia,Heavy Load,SmartTourismToken,transferToken,61,12,364.93,401.16694349237974,67,243,0.9423
RUN_0430,2024-06-01 10:11:22.072249,Polygon,Heavy Load,SmartReservation,cancelTour,87,2,101.06,110.63504621533788,90,223,0.9379
RUN_0431,2023-09-25 09:26:22.072249,Sepolia,Light Load,SmartTourismToken,mintToken,38,1,355.9,400.934907612793,283,437,0.8922
RUN_0432,2023-10-04 08:04:27.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,61,3,14.65,46.523508826427076,228,320,0.9396
RUN_0433,2024-06-12 15:14:06.072249,Sepolia,Mixed,SmartTourismToken,transferToken,13,12,28.39,108.0482217299043,218,314,0.8261
RUN_0434,2025-08-10 06:45:10.072249,Polygon,Mixed,SmartReservation,mintToken,44,9,334.13,373.2629246511398,364,457,0.8325
RUN_0435,2024-11-24 22:37:21.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,22,4,234.84,311.51212728325856,138,244,0.8494
RUN_0436,2024-12-24 12:39:40.072249,Goerli,Heavy Load,SmartReservation,bookTour,49,14,437.72,478.0236117921297,359,488,0.997
RUN_0437,2024-08-25 07:26:19.072249,Goerli,Light Load,SmartTourismToken,bookTour,31,15,168.38,222.4243880839254,356,500,0.818
RUN_0438,2023-10-29 17:32:11.072249,Polygon,Light Load,SmartTourismToken,cancelTour,17,7,159.83,190.76001917514571,429,598,0.8274
RUN_0439,2023-10-10 17:57:14.072249,Sepolia,Mixed,SmartReservation,mintToken,8,1,230.84,301.9726598010262,156,286,0.9431
RUN_0440,2025-04-23 00:00:59.072249,Sepolia,Mixed,SmartReservation,bookTour,79,13,115.03,149.38688463161725,257,440,0.9958
RUN_0441,2024-11-11 09:59:09.072249,Polygon,Mixed,SmartReservation,bookTour,10,11,265.21,297.5384506230828,394,499,0.9772
RUN_0442,2024-02-22 18:58:02.072249,Goerli,Light Load,SmartTourismToken,cancelTour,26,7,393.37,479.47654540524474,221,386,0.8316
RUN_0443,2025-01-28 05:50:11.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,18,6,124.36,148.77245563935875,399,464,0.9791
RUN_0444,2024-06-28 04:57:00.072249,Polygon,Heavy Load,SmartReservation,mintToken,83,4,68.48,141.55450016556188,398,456,0.9992
RUN_0445,2025-04-11 13:54:37.072249,Polygon,Mixed,SmartTourismToken,cancelTour,25,19,301.05,317.5283971498328,258,403,0.8011
RUN_0446,2025-06-07 08:06:18.072249,Polygon,Mixed,SmartReservation,bookTour,53,3,344.26,394.69359717471576,389,547,0.8561
RUN_0447,2024-08-28 04:34:04.072249,Sepolia,Mixed,SmartTourismToken,transferToken,5,8,270.53,279.0477475510914,487,676,0.8439
RUN_0448,2024-01-22 03:59:00.072249,Polygon,Heavy Load,SmartReservation,cancelTour,78,1,376.3,388.39684301869045,313,373,0.9635
RUN_0449,2024-04-10 13:13:32.072249,Polygon,Heavy Load,SmartTourismToken,mintToken,51,8,221.06,277.53881646346576,349,531,0.9886
RUN_0450,2024-04-22 00:03:31.072249,Goerli,Mixed,SmartReservation,cancelTour,56,12,451.26,464.24126920419843,411,485,0.8962
RUN_0451,2024-03-19 00:07:14.072249,Polygon,Light Load,SmartTourismToken,transferToken,99,14,231.26,264.40876536697,367,561,0.8174
RUN_0452,2024-04-22 09:31:34.072249,Polygon,Heavy Load,SmartReservation,mintToken,37,16,157.86,164.72638756279662,347,452,0.8874
RUN_0453,2024-03-15 22:46:47.072249,Polygon,Light Load,SmartTourismToken,cancelTour,5,8,27.87,64.86896278095512,361,490,0.9469
RUN_0454,2024-02-02 09:45:23.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,22,12,175.57,261.53923072124394,497,601,0.9947
RUN_0455,2023-11-17 21:38:43.072249,Goerli,Light Load,SmartReservation,mintToken,1,5,157.41,215.4879353631414,448,598,0.9499
RUN_0456,2024-12-08 22:11:44.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,89,8,368.34,455.12776927257437,261,403,0.8211
RUN_0457,2024-03-25 03:50:04.072249,Sepolia,Mixed,SmartTourismToken,bookTour,8,10,75.16,92.31987538441312,129,255,0.9987
RUN_0458,2024-09-02 22:46:13.072249,Goerli,Light Load,SmartTourismToken,bookTour,20,7,91.71,105.08389905434814,129,246,0.8245
RUN_0459,2025-03-09 04:35:33.072249,Polygon,Mixed,SmartTourismToken,transferToken,77,18,72.57,117.89011913844729,311,405,0.8616
RUN_0460,2024-11-27 18:07:11.072249,Polygon,Light Load,SmartTourismToken,cancelTour,44,3,51.02,68.04754931867876,394,532,0.8964
RUN_0461,2025-05-30 06:17:02.072249,Sepolia,Heavy Load,SmartTourismToken,bookTour,100,11,327.83,354.7256603543935,273,398,0.8865
RUN_0462,2025-06-01 05:45:50.072249,Goerli,Heavy Load,SmartReservation,cancelTour,24,8,203.46,209.69537906587337,263,366,0.8507
RUN_0463,2023-11-30 08:49:19.072249,Polygon,Mixed,SmartReservation,cancelTour,87,19,73.82,164.87129823065914,120,208,0.9436
RUN_0464,2024-12-23 01:34:45.072249,Polygon,Heavy Load,SmartReservation,bookTour,64,20,356.08,405.4053288962669,137,310,0.9061
RUN_0465,2024-03-27 06:15:02.072249,Goerli,Mixed,SmartTourismToken,bookTour,18,5,94.67,122.69263535042441,83,166,0.8136
RUN_0466,2024-06-25 18:54:13.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,45,19,224.12,302.72242452426843,144,297,0.8784
RUN_0467,2025-02-16 17:42:58.072249,Polygon,Heavy Load,SmartReservation,mintToken,4,8,197.93,230.5879782788576,151,340,0.8288
RUN_0468,2024-01-25 17:11:07.072249,Polygon,Light Load,SmartTourismToken,bookTour,70,4,467.19,503.84928078030623,455,553,0.8203
RUN_0469,2024-04-25 19:22:39.072249,Goerli,Light Load,SmartTourismToken,cancelTour,15,19,395.99,487.2517575227931,152,250,0.8398
RUN_0470,2025-02-13 03:18:13.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,44,5,52.23,93.26869610607076,52,208,0.9128
RUN_0471,2024-11-12 04:13:45.072249,Sepolia,Mixed,SmartReservation,cancelTour,47,9,423.8,519.4304469311619,446,613,0.8007
RUN_0472,2024-06-13 09:38:43.072249,Sepolia,Heavy Load,SmartReservation,mintToken,52,14,442.37,520.6025256760358,101,186,0.8691
RUN_0473,2024-02-20 12:31:26.072249,Goerli,Heavy Load,SmartReservation,mintToken,3,7,283.85,299.16044709761024,147,289,0.8938
RUN_0474,2025-03-30 15:50:06.072249,Sepolia,Heavy Load,SmartReservation,mintToken,14,4,39.87,137.3937749077475,322,395,0.8299
RUN_0475,2023-11-04 15:34:04.072249,Goerli,Mixed,SmartTourismToken,mintToken,22,13,278.09,362.6010417063237,65,216,0.9962
RUN_0476,2024-09-23 07:13:05.072249,Polygon,Mixed,SmartReservation,cancelTour,62,9,193.45,218.60069084647913,250,371,0.9966
RUN_0477,2024-03-15 00:02:02.072249,Sepolia,Mixed,SmartReservation,mintToken,55,17,331.77,372.53490296564087,407,519,0.8813
RUN_0478,2025-05-11 12:33:57.072249,Sepolia,Light Load,SmartTourismToken,bookTour,60,10,416.02,456.69188325478154,327,506,0.8826
RUN_0479,2024-10-06 04:15:07.072249,Sepolia,Heavy Load,SmartReservation,transferToken,36,10,150.97,212.84064281191382,95,178,0.8414
RUN_0480,2024-08-30 17:32:54.072249,Sepolia,Light Load,SmartReservation,mintToken,56,3,471.83,541.0412832010323,395,484,0.9863
RUN_0481,2023-12-20 18:51:41.072249,Goerli,Mixed,SmartTourismToken,cancelTour,56,13,352.66,366.0845968480064,447,637,0.962
RUN_0482,2023-12-31 07:07:47.072249,Sepolia,Light Load,SmartTourismToken,transferToken,29,16,383.99,423.8961563890409,100,252,0.8467
RUN_0483,2025-02-09 08:56:58.072249,Sepolia,Heavy Load,SmartReservation,transferToken,14,4,45.83,130.54792006143396,83,144,0.8105
RUN_0484,2023-11-15 10:44:34.072249,Goerli,Mixed,SmartTourismToken,cancelTour,83,5,494.02,558.4939808520043,417,541,0.8866
RUN_0485,2024-05-22 00:43:59.072249,Sepolia,Mixed,SmartTourismToken,mintToken,99,18,10.73,96.9824280566003,245,386,0.83
RUN_0486,2024-10-16 11:00:08.072249,Sepolia,Heavy Load,SmartTourismToken,transferToken,45,17,413.48,469.4880328998816,263,448,0.9655
RUN_0487,2025-03-20 19:50:05.072249,Polygon,Heavy Load,SmartReservation,bookTour,33,1,394.71,481.6893947001647,289,380,0.9454
RUN_0488,2023-10-12 07:29:10.072249,Sepolia,Light Load,SmartTourismToken,bookTour,68,10,16.2,103.84056752761732,65,248,0.8803
RUN_0489,2024-09-03 03:32:31.072249,Goerli,Mixed,SmartReservation,cancelTour,75,13,386.39,449.2440598868141,395,590,0.8209
RUN_0490,2025-05-02 21:36:00.072249,Sepolia,Heavy Load,SmartReservation,bookTour,90,12,98.66,132.71766663248792,358,417,0.9355
RUN_0491,2024-03-23 22:05:17.072249,Sepolia,Mixed,SmartTourismToken,transferToken,74,7,233.35,306.55284232521905,116,198,0.9301
RUN_0492,2025-04-25 19:31:04.072249,Polygon,Mixed,SmartTourismToken,transferToken,24,20,343.64,411.9892271573773,462,583,0.8973
RUN_0493,2023-11-07 09:46:52.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,44,6,317.6,344.9354283074727,240,406,0.9361
RUN_0494,2025-02-17 18:01:30.072249,Polygon,Light Load,SmartTourismToken,bookTour,12,5,47.65,104.79333039312925,480,666,0.8212
RUN_0495,2023-10-25 17:58:46.072249,Goerli,Light Load,SmartTourismToken,bookTour,10,15,303.55,392.07740944819363,369,510,0.9844
RUN_0496,2024-07-04 15:42:58.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,68,5,155.35,166.93503379203264,280,365,0.8828
RUN_0497,2024-07-21 19:48:10.072249,Polygon,Mixed,SmartTourismToken,cancelTour,16,1,118.1,136.8082806664436,328,523,0.8708
RUN_0498,2023-09-08 22:49:56.072249,Goerli,Light Load,SmartReservation,bookTour,75,9,448.79,536.7305636166633,301,415,0.8644
RUN_0499,2024-03-01 02:30:05.072249,Sepolia,Heavy Load,SmartTourismToken,cancelTour,15,5,404.64,407.79370387592866,86,172,0.8844
RUN_0500,2024-07-03 22:10:36.072249,Polygon,Light Load,SmartTourismToken,cancelTour,19,5,128.67,135.53834467230809,233,407,0.844
RUN_0501,2023-12-07 01:21:36.072249,Polygon,Light Load,SmartTourismToken,transferToken,50,7,473.21,515.8354287000582,254,314,0.9481
RUN_0502,2023-10-26 04:00:09.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,88,20,378.1,443.5561106981645,296,383,0.8182
RUN_0503,2024-03-01 22:39:01.072249,Sepolia,Heavy Load,SmartReservation,cancelTour,15,12,430.87,496.66431530283796,418,581,0.8054
RUN_0504,2024-06-10 02:18:52.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,12,14,263.7,284.8183921222429,478,644,0.8348
RUN_0505,2025-02-14 21:13:55.072249,Goerli,Heavy Load,SmartReservation,cancelTour,42,8,484.94,532.55488799208,98,171,0.8377
RUN_0506,2024-04-19 19:23:46.072249,Goerli,Mixed,SmartReservation,cancelTour,99,8,196.84,263.255716167243,489,628,0.8758
RUN_0507,2025-04-10 19:31:49.072249,Polygon,Heavy Load,SmartReservation,bookTour,55,5,113.14,147.8322055093747,141,336,0.9861
RUN_0508,2023-09-03 15:12:03.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,94,20,201.11,265.8608040356474,486,569,0.8992
RUN_0509,2024-09-24 10:57:56.072249,Polygon,Mixed,SmartReservation,cancelTour,38,13,390.57,465.94030818337603,74,183,0.9443
RUN_0510,2025-07-05 12:34:04.072249,Goerli,Light Load,SmartTourismToken,bookTour,97,2,51.71,52.72163075933473,208,382,0.8744
RUN_0511,2024-08-24 20:39:26.072249,Polygon,Mixed,SmartTourismToken,mintToken,61,14,412.78,477.7069540142012,307,432,0.9589
RUN_0512,2025-02-08 20:13:23.072249,Sepolia,Heavy Load,SmartReservation,mintToken,58,8,344.71,383.7344390636556,325,399,0.9849
RUN_0513,2024-01-12 22:09:56.072249,Sepolia,Mixed,SmartReservation,transferToken,21,5,454.51,464.1258458580874,54,188,0.9551
RUN_0514,2025-07-10 04:00:52.072249,Sepolia,Mixed,SmartTourismToken,mintToken,81,13,189.23,220.9533735302706,406,583,0.9376
RUN_0515,2024-10-28 07:00:59.072249,Sepolia,Light Load,SmartTourismToken,mintToken,58,17,421.45,507.5962918893806,98,213,0.8711
RUN_0516,2024-04-15 11:49:08.072249,Polygon,Mixed,SmartReservation,mintToken,23,9,280.18,379.5198364556047,184,282,0.8568
RUN_0517,2024-09-10 03:48:26.072249,Sepolia,Heavy Load,SmartReservation,transferToken,75,8,45.58,115.76547148681652,150,324,0.8486
RUN_0518,2025-06-29 22:51:12.072249,Goerli,Light Load,SmartReservation,bookTour,95,8,142.58,174.8616914192413,131,328,0.874
RUN_0519,2024-12-22 19:49:15.072249,Polygon,Light Load,SmartTourismToken,cancelTour,22,16,121.34,137.59633943226643,130,181,0.8975
RUN_0520,2025-01-26 23:36:49.072249,Goerli,Light Load,SmartTourismToken,cancelTour,80,10,35.39,126.68597922167811,180,340,0.8033
RUN_0521,2025-02-04 20:40:38.072249,Goerli,Light Load,SmartTourismToken,mintToken,33,6,352.37,447.78679906647125,263,454,0.8386
RUN_0522,2025-02-16 02:17:29.072249,Sepolia,Mixed,SmartReservation,bookTour,17,15,276.19,346.4843358265238,77,204,0.8571
RUN_0523,2024-09-12 06:02:31.072249,Sepolia,Light Load,SmartTourismToken,mintToken,13,10,216.97,223.42443167800255,479,547,0.8941
RUN_0524,2025-06-22 23:09:03.072249,Sepolia,Mixed,SmartReservation,cancelTour,8,2,368.39,467.46823111455495,406,521,0.9681
RUN_0525,2024-07-03 06:55:05.072249,Polygon,Light Load,SmartTourismToken,mintToken,69,13,89.15,90.3948138559476,165,364,0.8003
RUN_0526,2023-12-31 08:13:13.072249,Polygon,Heavy Load,SmartTourismToken,bookTour,71,1,196.58,250.34160435478827,291,382,0.9174
RUN_0527,2024-02-03 15:17:55.072249,Goerli,Heavy Load,SmartTourismToken,transferToken,70,5,67.99,69.78828959858254,468,550,0.8513
RUN_0528,2024-03-21 20:21:25.072249,Polygon,Heavy Load,SmartReservation,mintToken,74,12,326.19,425.9926070795838,220,342,0.9807
RUN_0529,2024-01-05 01:55:20.072249,Polygon,Light Load,SmartReservation,mintToken,73,3,88.21,108.15103208833351,394,516,0.9256
RUN_0530,2023-12-26 11:46:26.072249,Goerli,Light Load,SmartReservation,cancelTour,11,20,307.85,323.32272722074356,421,615,0.984
RUN_0531,2025-04-02 22:06:49.072249,Goerli,Light Load,SmartTourismToken,bookTour,54,14,24.93,124.49213681101236,120,303,0.9507
RUN_0532,2024-01-06 02:54:35.072249,Sepolia,Light Load,SmartReservation,bookTour,14,11,111.03,152.95326115189903,268,386,0.8786
RUN_0533,2024-03-17 14:02:18.072249,Goerli,Mixed,SmartTourismToken,bookTour,33,2,42.0,71.92004203895814,364,501,0.9628
RUN_0534,2023-12-15 21:07:50.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,46,14,384.61,452.61623690740026,481,574,0.879
RUN_0535,2024-11-29 18:49:59.072249,Goerli,Mixed,SmartTourismToken,mintToken,83,1,407.64,419.073204360286,340,475,0.8538
RUN_0536,2023-12-14 21:53:54.072249,Polygon,Light Load,SmartTourismToken,mintToken,75,9,216.3,282.21499184386846,305,379,0.8315
RUN_0537,2024-08-18 19:33:26.072249,Goerli,Mixed,SmartReservation,transferToken,34,8,49.29,94.86960653945948,268,337,0.8761
RUN_0538,2025-01-19 23:45:28.072249,Polygon,Mixed,SmartTourismToken,bookTour,12,5,220.57,287.76492248008935,53,226,0.8689
RUN_0539,2023-08-22 12:12:52.072249,Goerli,Mixed,SmartReservation,mintToken,34,3,485.16,573.4118240502263,347,491,0.814
RUN_0540,2023-08-28 20:20:50.072249,Goerli,Mixed,SmartTourismToken,transferToken,11,8,375.64,410.5003075333122,190,270,0.902
RUN_0541,2024-05-15 04:16:38.072249,Polygon,Mixed,SmartTourismToken,mintToken,60,20,94.53,103.78202189113699,53,148,0.9545
RUN_0542,2025-05-07 11:39:53.072249,Sepolia,Mixed,SmartTourismToken,cancelTour,81,16,372.19,411.3320641581855,238,401,0.8798
RUN_0543,2023-12-25 16:17:33.072249,Goerli,Mixed,SmartReservation,cancelTour,93,10,288.1,356.3194895287533,228,303,0.8656
RUN_0544,2025-01-23 18:48:25.072249,Polygon,Light Load,SmartTourismToken,bookTour,54,10,320.62,339.32478967139673,480,662,0.9978
RUN_0545,2025-02-05 01:48:05.072249,Goerli,Mixed,SmartReservation,cancelTour,4,4,224.83,291.20658439170484,375,513,0.8203
RUN_0546,2025-01-13 19:57:44.072249,Goerli,Heavy Load,SmartReservation,mintToken,31,7,425.93,492.1821991967937,140,264,0.9818
RUN_0547,2023-12-05 00:18:22.072249,Goerli,Mixed,SmartTourismToken,bookTour,50,13,316.02,352.751276974422,263,419,0.8973
RUN_0548,2025-06-17 10:29:58.072249,Polygon,Heavy Load,SmartReservation,bookTour,88,14,452.69,546.6020327923255,298,481,0.9771
RUN_0549,2023-11-05 16:26:59.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,4,3,472.11,549.0041829149706,206,333,0.821
RUN_0550,2024-11-16 23:40:52.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,80,16,87.92,97.46772428536772,267,324,0.8898
RUN_0551,2024-09-30 19:27:59.072249,Polygon,Mixed,SmartTourismToken,mintToken,13,2,172.47,220.2697553321759,351,414,0.9515
RUN_0552,2023-10-25 19:39:38.072249,Polygon,Heavy Load,SmartReservation,mintToken,8,3,392.5,406.4170045119127,394,459,0.954
RUN_0553,2024-05-26 17:22:35.072249,Sepolia,Light Load,SmartTourismToken,transferToken,17,15,474.65,559.0392188489152,164,328,0.9151
RUN_0554,2024-11-17 15:48:09.072249,Goerli,Heavy Load,SmartReservation,cancelTour,51,20,418.47,440.33327198450263,292,450,0.9506
RUN_0555,2024-11-01 03:48:06.072249,Polygon,Heavy Load,SmartTourismToken,transferToken,71,11,445.45,505.29962396881854,118,310,0.9576
RUN_0556,2024-08-18 14:46:29.072249,Sepolia,Heavy Load,SmartReservation,bookTour,50,5,43.04,130.69035743570626,128,261,0.8392
RUN_0557,2025-02-06 18:57:02.072249,Goerli,Light Load,SmartTourismToken,transferToken,62,5,343.02,389.6069736792346,458,519,0.908
RUN_0558,2025-06-13 11:53:36.072249,Goerli,Light Load,SmartTourismToken,bookTour,77,7,448.13,506.2663889884438,433,490,0.8361
RUN_0559,2025-04-15 06:51:02.072249,Polygon,Light Load,SmartReservation,cancelTour,90,18,281.68,305.6580650537118,468,662,0.9621
RUN_0560,2024-10-01 15:19:28.072249,Sepolia,Light Load,SmartReservation,transferToken,52,14,31.83,62.02398466355449,183,320,0.9572
RUN_0561,2024-07-06 12:35:03.072249,Polygon,Heavy Load,SmartTourismToken,bookTour,39,6,188.18,215.56575910972072,494,632,0.8826
RUN_0562,2024-03-24 13:31:23.072249,Goerli,Mixed,SmartTourismToken,cancelTour,8,5,172.33,185.6414642957108,78,249,0.8319
RUN_0563,2023-11-24 13:42:32.072249,Goerli,Heavy Load,SmartTourismToken,bookTour,75,11,172.73,183.33866406684058,95,259,0.9857
RUN_0564,2025-01-07 02:46:37.072249,Goerli,Mixed,SmartTourismToken,mintToken,24,10,416.84,449.54299946428773,173,330,0.9125
RUN_0565,2024-01-05 21:31:39.072249,Goerli,Heavy Load,SmartTourismToken,mintToken,80,13,267.18,356.33973487395724,107,179,0.9512
RUN_0566,2024-10-19 09:18:16.072249,Goerli,Light Load,SmartReservation,bookTour,63,17,452.24,546.6425179461207,270,444,0.9979
RUN_0567,2025-03-29 14:40:59.072249,Sepolia,Mixed,SmartTourismToken,transferToken,11,7,192.97,254.79368272123222,445,588,0.9222
RUN_0568,2025-05-15 13:54:38.072249,Sepolia,Heavy Load,SmartTourismToken,mintToken,38,12,341.51,387.01778604220965,313,431,0.8209
RUN_0569,2024-03-27 14:02:46.072249,Sepolia,Mixed,SmartTourismToken,transferToken,53,16,179.97,260.6694919271473,65,115,0.9541
RUN_0570,2024-05-28 20:33:39.072249,Goerli,Mixed,SmartTourismToken,bookTour,55,19,373.78,418.3934475464618,336,511,0.8034
RUN_0571,2024-12-25 15:43:27.072249,Polygon,Heavy Load,SmartTourismToken,cancelTour,14,9,103.12,140.21996907830888,251,301,0.9798
RUN_0572,2023-09-13 05:09:12.072249,Polygon,Heavy Load,SmartTourismToken,bookTour,25,13,293.1,353.8704907687388,116,231,0.9867
RUN_0573,2023-10-08 06:04:25.072249,Goerli,Light Load,SmartReservation,bookTour,51,6,165.8,258.16561354388824,466,597,0.8616
RUN_0574,2023-08-24 17:30:37.072249,Sepolia,Light Load,SmartReservation,bookTour,90,2,172.27,232.6034106484449,213,333,0.8509
RUN_0575,2024-12-24 04:35:05.072249,Sepolia,Mixed,SmartTourismToken,mintToken,64,14,275.03,361.43513463590557,144,243,0.9754
RUN_0576,2023-11-24 23:21:54.072249,Sepolia,Light Load,SmartReservation,cancelTour,18,9,449.39,486.24664375062514,84,271,0.9873
